sharpe,total_return,cagr,max_drawdown,trades,strategy,timeframe,fill,allow_short,session,cooldown_bars,fixed_qty,atr_n,atr_sl_mult,atr_tp_mult,fee_bps,slip_bps,fast,slow
0.9789915782737523,0.0032714357142862305,0.0032714357142862305,-0.006451054363202036,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,7,34
0.9689836579384712,0.003632378571428063,0.003632378571428063,-0.004421609199490528,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,7,21
0.9514070008864483,0.00322116428571384,0.00322116428571384,-0.007161512288583527,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,7,34
0.9303386767879531,0.0033380035714287715,0.0033380035714287715,-0.007135935744926547,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,13,21
0.8956387120143079,0.0029152107142857986,0.0029152107142857986,-0.004036187599438246,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,5,89
0.8922437565853616,0.0024268857142855094,0.0024268857142855094,-0.002302571428571376,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,11,89
0.8522157900054453,0.0017710857142856362,0.0017710857142856362,-0.0027998169580160104,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,13,89
0.8495119240165723,0.0023143357142856313,0.0023143357142856313,-0.0037651519657558863,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,11,55
0.8449807986472926,0.002863492857142713,0.002863492857142713,-0.0071455904910247,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,13,21
0.8187887490082753,0.0025608785714283933,0.0025608785714283933,-0.004973377724445727,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,13,34
