timestamp,open,high,low,close,volume
2025-06-04T13:50:00+05:30,55646.35,55656.15,55640.1,55649.7,0
2025-06-04T13:55:00+05:30,55651.9,55662.75,55635.2,55647.1,0
2025-06-04T14:00:00+05:30,55647.0,55653.35,55622.9,55641.25,0
2025-06-04T14:05:00+05:30,55642.25,55690.05,55635.25,55673.85,0
2025-06-04T14:10:00+05:30,55669.7,55681.1,55655.75,55670.65,0
2025-06-04T14:15:00+05:30,55670.1,55679.35,55658.6,55661.8,0
2025-06-04T14:20:00+05:30,55661.05,55667.7,55644.85,55667.7,0
2025-06-04T14:25:00+05:30,55668.8,55672.15,55628.85,55639.9,0
2025-06-04T14:30:00+05:30,55637.25,55660.45,55624.3,55660.45,0
2025-06-04T14:35:00+05:30,55656.15,55662.05,55628.4,55640.5,0
2025-06-04T14:40:00+05:30,55641.95,55681.2,55626.65,55655.0,0
2025-06-04T14:45:00+05:30,55656.1,55665.8,55643.85,55649.3,0
2025-06-04T14:50:00+05:30,55649.6,55672.2,55645.5,55659.5,0
2025-06-04T14:55:00+05:30,55659.15,55714.15,55653.75,55712.1,0
2025-06-04T15:00:00+05:30,55708.7,55738.0,55700.7,55706.0,0
2025-06-04T15:05:00+05:30,55704.6,55707.65,55661.25,55668.05,0
2025-06-04T15:10:00+05:30,55666.1,55672.1,55652.5,55666.3,0
2025-06-04T15:15:00+05:30,55665.55,55682.6,55660.95,55662.05,0
2025-06-04T15:20:00+05:30,55663.3,55675.95,55658.35,55669.6,0
2025-06-04T15:25:00+05:30,55673.6,55693.6,55656.3,55665.55,0
2025-06-05T09:15:00+05:30,55806.75,55827.0,55580.45,55616.1,0
2025-06-05T09:20:00+05:30,55616.65,55672.15,55591.45,55672.15,0
2025-06-05T09:25:00+05:30,55669.6,55738.7,55669.6,55737.1,0
2025-06-05T09:30:00+05:30,55736.55,55778.25,55698.45,55771.5,0
2025-06-05T09:35:00+05:30,55770.8,55808.65,55759.6,55785.3,0
2025-06-05T09:40:00+05:30,55785.9,55823.65,55765.3,55804.2,0
2025-06-05T09:45:00+05:30,55804.25,55831.45,55790.45,55810.9,0
2025-06-05T09:50:00+05:30,55815.65,55849.45,55792.75,55793.0,0
2025-06-05T09:55:00+05:30,55795.35,55843.7,55777.9,55809.8,0
2025-06-05T10:00:00+05:30,55808.2,55830.9,55751.55,55762.1,0
2025-06-05T10:05:00+05:30,55761.85,55766.85,55729.5,55740.1,0
2025-06-05T10:10:00+05:30,55739.1,55766.25,55721.65,55744.6,0
2025-06-05T10:15:00+05:30,55748.85,55751.15,55696.95,55710.95,0
2025-06-05T10:20:00+05:30,55706.9,55772.2,55679.6,55762.1,0
2025-06-05T10:25:00+05:30,55758.85,55781.65,55718.35,55732.15,0
2025-06-05T10:30:00+05:30,55728.7,55752.2,55704.25,55722.85,0
2025-06-05T10:35:00+05:30,55720.95,55734.4,55684.05,55731.0,0
2025-06-05T10:40:00+05:30,55729.4,55736.7,55689.6,55728.3,0
2025-06-05T10:45:00+05:30,55724.5,55746.05,55692.75,55692.75,0
2025-06-05T10:50:00+05:30,55694.05,55698.25,55666.65,55683.35,0
2025-06-05T10:55:00+05:30,55683.6,55703.65,55674.3,55703.65,0
2025-06-05T11:00:00+05:30,55704.85,55744.15,55693.45,55725.65,0
2025-06-05T11:05:00+05:30,55727.8,55737.15,55699.1,55710.4,0
2025-06-05T11:10:00+05:30,55711.7,55721.7,55699.55,55718.45,0
2025-06-05T11:15:00+05:30,55720.25,55746.75,55715.5,55730.65,0
2025-06-05T11:20:00+05:30,55733.55,55798.6,55725.8,55778.9,0
2025-06-05T11:25:00+05:30,55779.65,55818.5,55751.15,55757.9,0
2025-06-05T11:30:00+05:30,55763.15,55776.05,55745.85,55750.45,0
2025-06-05T11:35:00+05:30,55754.8,55754.8,55719.25,55731.2,0
2025-06-05T11:40:00+05:30,55731.85,55744.4,55720.7,55731.55,0
2025-06-05T11:45:00+05:30,55733.7,55738.1,55700.3,55706.7,0
2025-06-05T11:50:00+05:30,55707.55,55743.05,55694.15,55742.8,0
2025-06-05T11:55:00+05:30,55740.4,55759.15,55716.65,55757.6,0
2025-06-05T12:00:00+05:30,55758.0,55860.4,55756.65,55853.1,0
2025-06-05T12:05:00+05:30,55853.0,55912.6,55851.6,55901.0,0
2025-06-05T12:10:00+05:30,55903.4,55972.5,55886.7,55963.25,0
2025-06-05T12:15:00+05:30,55967.25,56010.15,55915.25,55916.7,0
2025-06-05T12:20:00+05:30,55916.55,55927.25,55874.55,55879.55,0
2025-06-05T12:25:00+05:30,55879.4,55886.0,55802.3,55852.5,0
2025-06-05T12:30:00+05:30,55854.75,55885.35,55838.55,55844.1,0
2025-06-05T12:35:00+05:30,55844.95,55851.75,55789.55,55817.6,0
2025-06-05T12:40:00+05:30,55819.3,55859.45,55806.35,55825.95,0
2025-06-05T12:45:00+05:30,55827.9,55862.65,55813.85,55838.75,0
2025-06-05T12:50:00+05:30,55833.05,55861.85,55815.95,55859.25,0
2025-06-05T12:55:00+05:30,55863.25,55878.85,55773.6,55804.25,0
2025-06-05T13:00:00+05:30,55805.75,55815.85,55781.55,55799.35,0
2025-06-05T13:05:00+05:30,55798.3,55846.65,55776.75,55784.5,0
2025-06-05T13:10:00+05:30,55782.25,55804.0,55752.05,55762.95,0
2025-06-05T13:15:00+05:30,55763.75,55796.95,55755.15,55773.35,0
2025-06-05T13:20:00+05:30,55774.3,55779.0,55732.0,55772.65,0
2025-06-05T13:25:00+05:30,55770.25,55787.6,55746.3,55759.85,0
2025-06-05T13:30:00+05:30,55761.55,55761.55,55669.8,55693.15,0
2025-06-05T13:35:00+05:30,55693.25,55712.15,55674.35,55706.1,0
2025-06-05T13:40:00+05:30,55706.75,55742.3,55653.75,55665.5,0
2025-06-05T13:45:00+05:30,55665.35,55732.85,55662.55,55705.5,0
2025-06-05T13:50:00+05:30,55705.15,55713.1,55686.7,55699.2,0
2025-06-05T13:55:00+05:30,55699.15,55718.55,55677.05,55704.1,0
2025-06-05T14:00:00+05:30,55704.5,55717.85,55635.9,55669.8,0
2025-06-05T14:05:00+05:30,55669.55,55698.2,55652.5,55663.3,0
2025-06-05T14:10:00+05:30,55663.5,55683.85,55629.25,55676.85,0
2025-06-05T14:15:00+05:30,55677.1,55713.45,55660.2,55703.1,0
2025-06-05T14:20:00+05:30,55704.35,55706.85,55662.9,55688.8,0
2025-06-05T14:25:00+05:30,55689.85,55748.65,55684.6,55715.75,0
2025-06-05T14:30:00+05:30,55721.85,55749.1,55676.3,55734.95,0
2025-06-05T14:35:00+05:30,55736.2,55739.5,55694.8,55718.2,0
2025-06-05T14:40:00+05:30,55722.4,55763.1,55706.0,55729.4,0
2025-06-05T14:45:00+05:30,55729.35,55769.95,55726.35,55750.7,0
2025-06-05T14:50:00+05:30,55749.2,55783.35,55706.1,55713.05,0
2025-06-05T14:55:00+05:30,55712.15,55741.4,55698.55,55711.9,0
2025-06-05T15:00:00+05:30,55714.55,55725.45,55659.1,55713.15,0
2025-06-05T15:05:00+05:30,55714.1,55759.3,55689.85,55744.7,0
2025-06-05T15:10:00+05:30,55741.45,55770.2,55714.7,55770.2,0
2025-06-05T15:15:00+05:30,55764.5,55815.0,55753.7,55812.75,0
2025-06-05T15:20:00+05:30,55813.9,55828.4,55784.1,55814.75,0
2025-06-05T15:25:00+05:30,55816.75,55841.5,55795.3,55809.75,0
2025-06-06T09:15:00+05:30,55699.45,55768.1,55632.4,55762.7,0
2025-06-06T09:20:00+05:30,55762.9,55794.25,55724.5,55779.0,0
2025-06-06T09:25:00+05:30,55778.1,55790.8,55720.55,55733.75,0
2025-06-06T09:30:00+05:30,55732.95,55743.9,55690.95,55697.75,0
2025-06-06T09:35:00+05:30,55696.8,55701.15,55666.2,55670.55,0
2025-06-06T09:40:00+05:30,55664.85,55683.9,55622.7,55630.15,0
2025-06-06T09:45:00+05:30,55630.3,55677.45,55617.1,55674.35,0
2025-06-06T09:50:00+05:30,55673.5,55692.05,55638.85,55665.0,0
2025-06-06T09:55:00+05:30,55663.6,55695.95,55654.55,55692.15,0
2025-06-06T10:00:00+05:30,55693.45,55698.15,55559.55,55618.3,0
2025-06-06T10:05:00+05:30,55616.1,56002.25,55599.95,55857.7,0
2025-06-06T10:10:00+05:30,55855.9,55879.0,55640.35,55690.55,0
2025-06-06T10:15:00+05:30,55691.4,55696.45,55549.3,55594.35,0
2025-06-06T10:20:00+05:30,55594.6,55818.8,55534.75,55811.6,0
2025-06-06T10:25:00+05:30,55807.75,56069.05,55805.75,56056.3,0
2025-06-06T10:30:00+05:30,56059.75,56205.0,56050.05,56183.45,0
2025-06-06T10:35:00+05:30,56185.45,56341.1,56157.65,56328.4,0
2025-06-06T10:40:00+05:30,56321.4,56457.55,56319.9,56407.95,0
2025-06-06T10:45:00+05:30,56412.6,56515.8,56411.1,56479.45,0
2025-06-06T10:50:00+05:30,56480.0,56490.8,56346.7,56401.15,0
2025-06-06T10:55:00+05:30,56396.65,56438.45,56360.7,56429.95,0
2025-06-06T11:00:00+05:30,56430.8,56497.75,56423.55,56476.25,0
2025-06-06T11:05:00+05:30,56474.4,56568.9,56467.75,56560.0,0
2025-06-06T11:10:00+05:30,56566.6,56579.3,56498.15,56567.85,0
2025-06-06T11:15:00+05:30,56569.35,56597.45,56517.45,56543.95,0
2025-06-06T11:20:00+05:30,56543.1,56572.15,56478.6,56506.55,0
2025-06-06T11:25:00+05:30,56509.95,56543.3,56484.3,56488.55,0
2025-06-06T11:30:00+05:30,56489.5,56564.0,56485.6,56563.5,0
2025-06-06T11:35:00+05:30,56563.65,56593.0,56552.9,56575.55,0
2025-06-06T11:40:00+05:30,56574.55,56613.95,56570.9,56611.8,0
2025-06-06T11:45:00+05:30,56610.25,56624.4,56567.9,56586.85,0
2025-06-06T11:50:00+05:30,56588.15,56599.55,56567.3,56594.0,0
2025-06-06T11:55:00+05:30,56594.7,56628.6,56593.4,56623.85,0
2025-06-06T12:00:00+05:30,56627.3,56627.3,56573.65,56601.45,0
2025-06-06T12:05:00+05:30,56604.85,56649.8,56598.9,56631.0,0
2025-06-06T12:10:00+05:30,56631.1,56650.2,56589.4,56591.9,0
2025-06-06T12:15:00+05:30,56590.5,56609.4,56517.55,56528.75,0
2025-06-06T12:20:00+05:30,56528.6,56529.8,56454.85,56508.5,0
2025-06-06T12:25:00+05:30,56506.75,56562.7,56498.25,56549.0,0
2025-06-06T12:30:00+05:30,56547.35,56580.8,56540.25,56568.0,0
2025-06-06T12:35:00+05:30,56570.6,56589.15,56535.1,56541.8,0
2025-06-06T12:40:00+05:30,56543.4,56611.05,56501.7,56584.6,0
2025-06-06T12:45:00+05:30,56586.7,56627.3,56586.1,56588.45,0
2025-06-06T12:50:00+05:30,56591.1,56619.05,56574.35,56599.0,0
2025-06-06T12:55:00+05:30,56598.75,56625.9,56588.65,56599.5,0
2025-06-06T13:00:00+05:30,56601.6,56610.6,56576.95,56588.1,0
2025-06-06T13:05:00+05:30,56588.05,56603.2,56554.45,56555.9,0
2025-06-06T13:10:00+05:30,56557.9,56599.8,56553.95,56568.35,0
2025-06-06T13:15:00+05:30,56567.75,56592.35,56558.5,56562.1,0
2025-06-06T13:20:00+05:30,56564.6,56591.8,56554.2,56560.6,0
2025-06-06T13:25:00+05:30,56562.05,56562.05,56517.8,56536.7,0
2025-06-06T13:30:00+05:30,56532.65,56573.75,56495.95,56570.45,0
2025-06-06T13:35:00+05:30,56571.6,56618.85,56567.65,56614.35,0
2025-06-06T13:40:00+05:30,56613.55,56624.85,56585.0,56600.0,0
2025-06-06T13:45:00+05:30,56601.4,56626.1,56574.75,56579.9,0
2025-06-06T13:50:00+05:30,56578.5,56606.7,56569.4,56591.1,0
2025-06-06T13:55:00+05:30,56595.1,56609.25,56574.95,56606.95,0
2025-06-06T14:00:00+05:30,56605.25,56619.75,56583.25,56595.25,0
